PROLIFIC_PID,id,PID,date,timer_total,commitment,attention_01,attention_02,manip_check_01,manip_check_02,donation_decision,party,party_open,party_strength,party_closer,party_identity_strength_raw,party_identity_strength,party_preference,party_intensity,valence_democrats,valence_republicans,arousal_democrats,arousal_republicans,affpol_raw,affpol_weighted,bipartisan_support,social_polarization,ideology,democratic_support_raw,democratic_support,vote_election,vote_importance_raw,vote_importance,political_engagement_raw,political_engagement,health_general_raw,health_general,health_politics_raw,health_politics,stress_general_raw,stress_general,stress_politics_raw,stress_politics,depression_raw,depression,age,gender,gender_open,rururb01,rururb02,rururb02_open,rururb03,education,ethnicity01,ethnicity02,ethicity_open,income,bipartisanship_01,bipartisanship_02,friends_democrats,friends_republicans,dem_01,dem_02,dem_03,dem_04,dem_05,dem_06,dem_07,dem_01_r,dem_02_r,dem_03_r,dem_05_r,dem_06_r,dem_07_r,political_interest,political_discussion,political_follow,political_discussion_r,political_follow_r,health_politics_01,health_politics_02,health_politics_03,health_politics_04,health_politics_05,health_politics_06,health_politics_07,health_politics_08,health_politics_09,health_politics_10,PSS_01,PSS_02,PSS_03,PSS_04,PSS_05,PSS_06,PSS_07,PSS_08,PSS_09,PSS_10,PSS_04_r,PSS_05_r,PSS_07_r,PSS_08_r,depression_01,depression_02,depression_03,depression_04,depression_05,depression_06,depression_07,depression_08,max_boxes,easy50,easy65,hard80,hard95,work_total,work_voteall,work_voteurban,work_voterural,work_ingroup,work_outgroup,work_difference
197,R_1mnnvAfmuSuVDV2,P52,24/10/2025 15:51,1502,"Yes, I will",passed,passed,Republican,Neither Democrats nor Republicans,Donate,Republican,,Strong,NA,5,1.39299888048935,Republican,2,55,94,55,95,-0.471585139845402,-0.186787014131887,-0.337136778236402,-0.668110230630046,97,29,0.13137277766987,Yes,7,0.482476139550158,10,0.101199699372104,5,1.41628400339539,43,1.04006798765714,11,-0.30200022490458,1,-0.639819685975378,3,-0.218362775232701,58,Woman,,City,City,,3,Postgraduate degree,White,NA,,"$100,000 to $149,999",70,64,75,90,2,2,1,4,2,1,3,4,4,5,4,5,3,4,2,2,3,3,2,2,2,1,2,2,2,1,1,2,2,0,3,4,4,2,3,4,1,2,0,0,1,0,1,0,0,1,0,0,1,0,19,10,12,15,18,21,7,5,9,9,5,4
198,R_3CEspE7cbz2ptjQ,P77,24/10/2025 15:53,1161,"Yes, I will",passed,passed,Republican,Neither Democrats nor Republicans,Keep,Republican,,Not very strong,NA,2,-1.18202602099615,Republican,1,39,60,55,41,-1.06987811291322,-0.861693003533892,0.236055438470067,-0.613989926045833,87,25,-0.555453323130504,Yes,4,-2.71258807347088,8,-0.799024492057357,4,0.148858679035552,38,0.509530054891259,17,0.466102765322147,1,-0.639819685975378,10,1.18319029903012,47,Woman,,Rural area,Rural,,3,High school,White,NA,,"$30,000 to $39,999",86,77,39,59,2,1,2,4,2,4,4,4,5,4,4,2,2,2,2,2,3,3,4,1,2,5,2,1,2,1,2,2,1,1,2,1,1,0,2,2,1,2,3,3,2,2,1,1,3,3,0,1,1,0,12,6,8,10,11,22,7,8,7,7,8,-1
199,R_1qt995NuyXfkeIK,P56,24/10/2025 15:54,1354,"Yes, I will",passed,passed,Republican,Democrats,Keep,Democrat,,Not very strong,NA,3,-0.32368438716765,Democrat,1,45,10,50,60,-0.604539133860473,-0.435055189496811,0.0779334476544895,-0.544406677294702,10,23,-0.898866373530692,Yes,6,-0.58254526479019,9,-0.348912396342627,4,0.148858679035552,32,-0.127115464427799,14,0.0820512702087835,1,-0.639819685975378,3,-0.218362775232701,59,Woman,,City,Suburb,,3,Postgraduate degree,Black or African-American,NA,,"$60,000 to $69,999",85,70,90,65,1,3,2,4,3,3,5,5,3,4,3,3,1,3,2,2,3,3,4,3,2,3,4,2,2,1,3,4,0,2,0,2,2,0,2,2,2,2,2,2,2,2,0,1,0,1,0,1,0,0,12,6,8,10,11,11,7,4,0,4,0,4
2,R_13ghTaa3FDj4uVL,P04,24/10/2025 14:19,1028,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Not very strong,NA,2,-1.18202602099615,Democrat,1,74,67,64,42,-1.53521709196597,-1.21346565193304,0.196524940766173,-0.732745337247764,26,27,-0.212040272730317,Yes,7,0.482476139550158,7,-1.24913658777209,3,-1.11856664532429,39,0.615637641444435,22,1.10618859051109,1,-0.639819685975378,8,0.782746563526453,46,Woman,,Suburb,Suburb,,3,4-year college degree,White,NA,,"$80,000 to $89,999",87,74,79,75,2,2,2,5,4,2,2,4,4,4,2,4,4,3,4,2,1,3,3,2,2,2,2,2,2,1,2,3,2,2,3,2,1,1,2,0,2,1,2,3,2,4,1,1,0,2,2,2,0,0,24,12,16,19,23,21,8,8,5,8,5,3
20,R_57d5eDOahNltwGg,P127,24/10/2025 14:26,1042,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,4,0.53465724666085,Republican,1,30,80,65,75,-0.105961656303958,0.154334954246401,-1.40446021624155,-0.613989926045833,80,28,-0.0403337475302235,Yes,6,-0.58254526479019,9,-0.348912396342627,4,0.148858679035552,36,0.297314881784906,10,-0.430017389942368,2,0.259549495254163,0,-0.819028378488194,34,Woman,,Small town,Small-town,,4,4-year college degree,White,NA,,"$30,000 to $39,999",40,40,60,80,2,2,2,4,2,2,2,4,4,4,4,4,4,3,2,2,3,3,2,2,2,4,2,2,2,2,4,2,1,1,1,3,3,1,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,27,14,18,22,26,16,7,1,8,8,1,7
200,R_1nHnkwrBeJCxRVj,P53,24/10/2025 15:56,1233,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,85,0,91,93,1.05738579132791,1.63122172793548,-0.0208927966052465,2.35489535400244,0,32,0.646492353270151,Yes,6,-0.58254526479019,13,1.4515359865163,4,0.148858679035552,20,-1.40040650306591,29,2.0023087457756,4,2.05828785771324,8,0.782746563526453,24,Woman,,Suburb,Rural,,3,4-year college degree,White,NA,,"$70,000 to $79,999",100,50,100,0,1,1,3,4,1,1,1,5,5,3,5,5,5,5,1,1,4,4,5,4,4,4,5,5,5,5,2,1,4,3,4,1,1,2,2,2,4,2,3,3,2,2,1,1,2,2,1,1,0,0,21,11,14,17,20,16,6,6,4,6,4,2
201,R_1DXEb6BKsEAJ8Zz,P11,24/10/2025 15:58,1351,"Yes, I will",passed,passed,Republican,Democrats,Donate,Republican,,Not very strong,NA,4,0.53465724666085,Republican,1,30,75,37,80,-0.272154148822796,-0.202875128634643,-0.297606280532507,-0.291123651840584,95,24,-0.727159848330598,Yes,7,0.482476139550158,9,-0.348912396342627,3,-1.11856664532429,37,0.403422468338082,20,0.850154260435511,2,0.259549495254163,8,0.782746563526453,67,Man,,Rural area,Rural,,4,"College, but not degree",White,NA,,"$10,000 to $19,999",85,51,52,90,5,3,3,5,4,1,1,1,3,3,2,5,5,4,4,1,1,4,4,4,4,1,1,2,1,1,4,1,2,2,3,3,2,4,3,2,2,1,1,2,1,2,2,2,0,3,1,0,0,0,20,10,13,16,19,16,7,4,5,5,4,1
202,R_5pb5CDKy83jWW3m,P172,24/10/2025 16:01,1169,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Not very strong,NA,3,-0.32368438716765,Democrat,1,99,17,77,81,0.957670295816608,1.3115073548241,-0.594085013311715,-0.737693479381178,39,32,0.646492353270151,No,6,-0.58254526479019,12,1.00142389080157,4,0.148858679035552,35,0.19120729523173,29,2.0023087457756,2,0.259549495254163,19,2.98518710879659,43,Man,,Suburb,Small-town,,4,"College, but not degree",White,NA,,"$150,000 or more",41,80,100,100,1,4,1,5,1,1,1,5,2,5,5,5,5,5,2,1,3,4,5,2,2,1,4,2,2,2,1,4,2,3,4,1,1,3,1,2,3,3,3,3,3,2,2,3,2,2,3,2,3,2,12,6,8,10,11,24,7,9,8,9,8,1
203,R_1eq8DEiS0GVkiWL,P44,24/10/2025 16:01,1679,"Yes, I will",passed,passed,Republican,Republicans,Donate,Democrat,,Not very strong,NA,1,-2.04036765482465,Democrat,1,85,70,40,10,-1.26930910393583,-1.16867726049844,0.967369645992113,-0.737693479381178,50,35,1.16161192887043,Yes,7,0.482476139550158,9,-0.348912396342627,4,0.148858679035552,43,1.04006798765714,20,0.850154260435511,2,0.259549495254163,2,-0.418584642984532,51,Woman,,Suburb,Suburb,,2,4-year college degree,Black or African-American,NA,,"$150,000 or more",100,100,100,100,1,1,1,5,1,1,1,5,5,5,5,5,5,3,3,1,2,4,2,3,4,1,2,1,1,1,1,1,1,2,2,2,2,3,2,1,1,2,2,2,2,3,0,0,1,0,0,1,0,0,16,8,10,13,15,22,8,5,9,5,9,-4
204,R_1MljoDu39eD0kjT,P26,24/10/2025 16:02,1262,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Not very strong,NA,3,-0.32368438716765,Democrat,1,76,12,72,97,0.35937732274879,0.765068972788782,-0.159249538568877,-0.544406677294702,8,29,0.13137277766987,Yes,7,0.482476139550158,10,0.101199699372104,3,-1.11856664532429,20,-1.40040650306591,22,1.10618859051109,3,1.1589186764837,8,0.782746563526453,59,Woman,,Rural area,Rural,,4,4-year college degree,White,NA,,"$40,000 to $49,999",73,70,89,64,1,2,4,3,1,1,1,5,4,2,5,5,5,4,3,1,2,4,4,5,4,3,5,4,4,4,2,5,3,2,3,3,2,2,2,2,3,2,1,2,2,2,1,1,1,2,1,1,1,0,12,6,8,10,11,21,5,9,7,9,7,2
205,R_1FghGFE6RWCofC2,P14,24/10/2025 16:04,2241,"Yes, I will",passed,passed,Democrat,Both Democrats and Republicans,Donate,Republican,,Strong,NA,5,1.39299888048935,Republican,2,56,100,63,49,-0.305392647326564,-0.180619402373921,0.967369645992113,0.0354537289647264,100,28,-0.0403337475302235,Yes,7,0.482476139550158,12,1.00142389080157,5,1.41628400339539,24,-0.975976156853208,20,0.850154260435511,2,0.259549495254163,8,0.782746563526453,36,Woman,,Rural area,City,,4,Postgraduate degree,White,NA,,"$10,000 to $19,999",100,100,50,100,3,1,1,5,2,2,4,3,5,5,4,4,2,5,2,1,3,4,3,3,3,4,3,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,36,18,23,29,34,26,9,9,8,8,9,-1
206,R_1GuY5q03usmOnBu,P16,24/10/2025 16:05,1653,"Yes, I will",passed,passed,Republican,Neither Democrats nor Republicans,Keep,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,100,51,88,51,-0.139200154807725,0.0683457744254382,0.967369645992113,-0.737693479381178,0,26,-0.383746797930411,Yes,7,0.482476139550158,10,0.101199699372104,2,-2.38599196968413,40,0.721745227997611,14,0.0820512702087835,3,1.1589186764837,5,0.182080960270961,62,Woman,,Rural area,Small-town,,4,"College, but not degree",Black or African-American,NA,,"$20,000 to $29,999",100,100,100,100,2,3,2,4,2,2,3,4,3,4,4,4,3,4,2,2,3,3,3,1,3,2,1,1,1,3,4,1,0,2,2,3,3,2,3,3,2,2,1,1,1,1,1,1,1,2,0,0,0,0,12,6,8,10,11,7,2,3,2,3,2,1
207,R_5hAN7wXC6RPY3mM,P162,24/10/2025 16:05,1400,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Strong,NA,4,0.53465724666085,Republican,2,20,55,65,65,-0.604539133860473,-0.348263794225541,0.967369645992113,-0.737693479381178,75,34,0.989905403670338,Yes,5,-1.64756666913054,8,-0.799024492057357,4,0.148858679035552,39,0.615637641444435,15,0.210068435246571,1,-0.639819685975378,7,0.582524695774622,65,Woman,,Small town,Small-town,,3,4-year college degree,White,NA,,"$150,000 or more",100,100,65,65,1,1,1,5,2,1,1,5,5,5,4,5,5,3,4,1,1,4,3,1,2,4,2,1,1,2,1,4,2,1,2,4,2,1,3,1,2,1,0,2,1,3,1,1,2,1,1,1,0,0,28,14,18,22,27,25,9,7,9,9,7,2
208,R_3i11guDLb3ab5hT,P104,24/10/2025 16:06,1383,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Not very strong,NA,2,-1.18202602099615,Democrat,1,85,0,51,100,1.05738579132791,1.20459573299089,-1.20680772772208,2.05336794274754,10,30,0.303079302869964,Yes,7,0.482476139550158,5,-2.14936077920155,3,-1.11856664532429,35,0.19120729523173,11,-0.30200022490458,1,-0.639819685975378,0,-0.819028378488194,68,Woman,,Rural area,Small-town,,3,"College, but not degree",White,NA,,"$40,000 to $49,999",0,90,100,5,1,1,2,3,1,3,1,5,5,4,5,3,5,1,4,2,1,3,3,1,2,3,3,2,3,3,1,4,1,1,1,3,2,1,3,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,12,6,8,10,11,12,2,3,7,3,7,-4
209,R_5AQf86RmuPdZWaR,P130,24/10/2025 16:08,1279,"Yes, I will",passed,passed,Democrat,Both Democrats and Republicans,Keep,Republican,,Not very strong,NA,2,-1.18202602099615,Republican,1,23,98,29,75,0.725000806290234,0.419294622151352,0.967369645992113,0.00483709951422857,83,27,-0.212040272730317,Yes,7,0.482476139550158,5,-2.14936077920155,5,1.41628400339539,36,0.297314881784906,5,-1.07010321513131,0,-1.53918886720492,0,-0.819028378488194,68,Woman,,Suburb,Suburb,,2,Postgraduate degree,White,NA,,"$40,000 to $49,999",100,100,51,100,3,2,3,5,1,4,1,3,4,3,5,2,5,2,4,3,1,2,4,1,5,4,1,3,1,1,3,1,0,0,1,3,3,0,3,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15,8,10,12,14,25,8,8,9,9,8,1
21,R_6T8w4Xsvk1X9LcB,P214,24/10/2025 14:26,1255,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Not very strong,NA,2,-1.18202602099615,Democrat,1,72,32,72,72,-0.438346641341634,-0.135943390197647,0.196524940766173,-0.737693479381178,32,33,0.818198878470245,Yes,7,0.482476139550158,9,-0.348912396342627,3,-1.11856664532429,32,-0.127115464427799,8,-0.686051720017944,2,0.259549495254163,4,-0.0181409074808704,41,Man,,Suburb,Suburb,,1,4-year college degree,White,NA,,"$90,000 to $99,999",84,77,100,100,1,1,1,5,1,2,2,5,5,5,5,4,4,3,3,1,2,4,4,2,4,5,2,3,1,3,2,2,0,1,2,4,3,1,3,4,1,1,0,1,1,0,1,1,0,0,2,0,0,0,17,9,11,14,16,27,9,9,9,9,9,0
210,R_5hjbVMxrJBBcpJT,P164,24/10/2025 16:08,2137,"Yes, I will",passed,passed,Other,Both Democrats and Republicans,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,51,83,51,51,-0.704254629371776,-0.54641167135907,-1.28586872312987,-0.0251610121695925,95,26,-0.383746797930411,Yes,5,-1.64756666913054,8,-0.799024492057357,5,1.41628400339539,43,1.04006798765714,8,-0.686051720017944,1,-0.639819685975378,0,-0.819028378488194,72,Woman,,Suburb,Suburb,,4,High school,White,NA,,"$30,000 to $39,999",51,35,40,88,4,2,2,4,2,2,2,2,4,4,4,4,4,4,3,3,2,2,2,1,1,1,2,2,1,3,3,1,1,1,0,3,3,0,3,2,1,0,1,1,1,2,0,0,0,0,0,0,0,0,12,6,8,10,11,12,6,3,3,3,3,0
211,R_1ILyD97TDChu1re,P20,24/10/2025 16:10,1579,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Strong,NA,5,1.39299888048935,Democrat,2,80,0,50,100,0.891193298809073,1.03569184689489,-2.82755813358175,2.35489535400244,0,34,0.989905403670338,Yes,7,0.482476139550158,11,0.551311795086835,3,-1.11856664532429,16,-1.82483684927862,15,0.210068435246571,3,1.1589186764837,10,1.18319029903012,30,Woman,,Suburb,City,,1,Postgraduate degree,Black or African-American,"Hispanic, Latino, or Spanish origin",,"$50,000 to $59,999",0,8,100,0,1,1,1,4,1,1,1,5,5,5,5,5,5,4,2,1,3,4,4,4,5,4,4,5,5,4,5,4,2,1,1,2,1,1,3,2,1,1,2,3,1,2,2,1,3,2,2,0,0,0,24,12,16,19,23,15,8,7,0,7,0,7
212,R_1QLTfxPpXqBAPLP,P31,24/10/2025 16:13,1289,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Not very strong,NA,1,-2.04036765482465,Republican,1,46,14,18,37,-0.704254629371776,-0.804115826700464,0.967369645992113,-0.693160200180454,52,33,0.818198878470245,Yes,7,0.482476139550158,11,0.551311795086835,5,1.41628400339539,41,0.827852814550787,2,-1.45415471024467,0,-1.53918886720492,1,-0.618806510736363,42,Man,,Suburb,Suburb,,2,Postgraduate degree,White,NA,,"$150,000 or more",100,100,100,88,1,1,3,5,1,1,1,5,5,3,5,5,5,4,2,1,3,4,4,2,1,3,1,1,2,1,2,2,0,0,0,4,4,0,3,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,50,25,33,40,48,14,4,5,5,5,5,0
213,R_7Q01f5kOLJSNIZV,P265,24/10/2025 16:15,1072,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,2,-1.18202602099615,Republican,2,0,67,86,51,0.459092818260093,0.599167854775051,-1.24633822542597,0.955808165779691,100,31,0.474785828070057,Yes,6,-0.58254526479019,11,0.551311795086835,4,0.148858679035552,50,1.78282109352937,5,-1.07010321513131,0,-1.53918886720492,0,-0.819028378488194,64,Man,,Rural area,Rural,,3,4-year college degree,White,NA,,"$100,000 to $149,999",50,38,0,74,1,1,1,3,3,1,1,5,5,5,3,5,5,3,1,1,4,4,1,1,1,1,1,1,1,1,1,1,0,0,0,3,3,0,2,3,0,0,1,1,2,1,0,0,0,0,0,0,0,0,16,8,10,13,15,0,0,0,0,0,0,0
214,R_5pJqosiVOpdWU1R,P171,24/10/2025 16:16,2776,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Strong,NA,5,1.39299888048935,Republican,2,30,85,30,85,0.0602308362148808,-0.026744394871736,0.473238424693433,-0.668110230630046,100,14,-2.44422510033153,Yes,7,0.482476139550158,11,0.551311795086835,4,0.148858679035552,17,-1.71872926272544,21,0.978171425473299,2,0.259549495254163,17,2.58474337329293,32,Man,,Suburb,City,,3,Postgraduate degree,"Hispanic, Latino, or Spanish origin",NA,,"$90,000 to $99,999",80,95,70,85,3,5,4,4,5,4,5,3,1,2,1,2,1,4,2,1,3,4,4,4,4,5,3,4,5,4,5,5,2,3,3,2,3,2,2,3,2,3,2,1,2,1,2,3,2,3,2,1,2,2,20,10,13,16,19,25,9,8,8,8,8,0
215,R_1uiArkz0nE3neh3,P63,24/10/2025 16:17,1309,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Not very strong,NA,4,0.53465724666085,Republican,1,32,88,26,76,0.0934693347186485,-0.0903508702423054,-1.0486857369065,-0.0833016822372045,92,32,0.646492353270151,Yes,7,0.482476139550158,9,-0.348912396342627,4,0.148858679035552,38,0.509530054891259,8,-0.686051720017944,1,-0.639819685975378,1,-0.618806510736363,25,Man,,Small town,Suburb,,4,Postgraduate degree,White,NA,,"$150,000 or more",28,70,50,96,1,1,4,5,1,1,1,5,5,2,5,5,5,4,3,2,2,3,4,1,4,2,2,1,1,2,1,4,2,0,2,3,4,0,2,3,0,0,1,0,2,1,0,1,0,0,0,0,0,0,22,11,14,18,21,22,7,8,7,7,8,-1
216,R_1tKhtny79MIaCHH,P60,24/10/2025 16:20,1364,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,78,45,64,69,-0.671016130868008,-0.397831016903285,0.967369645992113,-0.111444240620995,36,32,0.646492353270151,Yes,7,0.482476139550158,11,0.551311795086835,4,0.148858679035552,23,-1.08208374340638,8,-0.686051720017944,2,0.259549495254163,0,-0.819028378488194,58,Man,,Suburb,Small-town,,4,2-year college degree,White,NA,,"$60,000 to $69,999",100,100,90,45,2,1,1,4,2,1,1,4,5,5,4,5,5,4,2,1,3,4,4,4,4,3,4,4,4,4,3,3,1,1,1,3,3,0,3,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,16,8,10,13,15,18,9,8,1,8,1,7
217,R_1EzbJfEXtVzAGKa,P13,24/10/2025 16:21,1563,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,92,36,86,21,0.0934693347186485,-0.172535188010154,-1.10798148346234,0.0354537289647264,12,15,-2.27251857513144,Yes,6,-0.58254526479019,10,0.101199699372104,5,1.41628400339539,25,-0.869868570300032,18,0.594119930359935,2,0.259549495254163,15,2.18429963778927,31,Man,,City,City,,3,4-year college degree,White,NA,,"$30,000 to $39,999",23,72,82,32,5,4,3,2,4,3,4,1,2,3,2,3,2,4,2,2,3,3,3,4,3,4,2,4,3,3,4,5,3,1,2,3,2,3,2,3,2,1,1,2,2,1,1,3,2,1,2,3,1,2,27,14,18,22,26,15,5,3,7,3,7,-4
218,R_6OC5CmPk2vKExMJ,P205,24/10/2025 16:23,1296,"Yes, I will",passed,passed,Republican,Democrats,Keep,Republican,,Not very strong,NA,1,-2.04036765482465,Republican,1,8,68,17,18,0.226423328733719,-0.445758153515445,0.967369645992113,-0.736456443847824,62,31,0.474785828070057,Yes,7,0.482476139550158,13,1.4515359865163,4,0.148858679035552,35,0.19120729523173,6,-0.94208605009352,1,-0.639819685975378,1,-0.618806510736363,66,Man,,Rural area,Small-town,,2,"College, but not degree",White,NA,,"$30,000 to $39,999",100,100,70,72,1,2,2,5,2,1,2,5,4,4,4,5,4,5,1,1,4,4,2,2,2,2,2,3,5,2,3,2,0,1,1,4,1,0,4,3,0,0,0,3,0,1,0,0,0,1,0,0,0,0,12,6,8,10,11,16,6,3,7,7,3,4
219,R_71iohpgfHg4jiwa,P243,24/10/2025 16:23,1526,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Strong,NA,5,1.39299888048935,Democrat,2,100,0,100,0,1.55596326888443,-0.879315967489072,0.334881682729803,-0.495234514843902,3,33,0.818198878470245,Yes,7,0.482476139550158,13,1.4515359865163,3,-1.11856664532429,23,-1.08208374340638,21,0.978171425473299,4,2.05828785771324,4,-0.0181409074808704,69,Woman,,Suburb,City,,4,"College, but not degree",White,NA,,"$80,000 to $89,999",100,68,100,72,1,1,1,5,1,3,1,5,5,5,5,3,5,5,1,1,4,4,5,4,5,5,5,1,1,5,5,1,2,0,4,4,3,3,2,3,4,4,0,1,2,1,0,2,0,0,0,1,1,0,14,7,9,11,13,25,9,8,8,8,8,0
22,R_7WtnfvLLoyuCsOl,P273,24/10/2025 14:26,1440,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,2,-1.18202602099615,Republican,1,51,87,25,70,-0.571300635356705,-0.578418781269981,-0.119719040864982,-0.737693479381178,90,35,1.16161192887043,Yes,7,0.482476139550158,10,0.101199699372104,5,1.41628400339539,37,0.403422468338082,1,-1.58217187528246,0,-1.53918886720492,1,-0.618806510736363,71,Man,,Rural area,Rural,,4,"College, but not degree",White,NA,,"$50,000 to $59,999",77,68,100,100,1,1,1,5,1,1,1,5,5,5,5,5,5,4,3,1,2,4,4,4,2,4,2,1,1,2,2,1,0,0,0,4,4,0,3,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13,7,8,10,12,23,9,5,9,9,5,4
220,R_54pwR7pw4P0M5Jy,P125,24/10/2025 16:23,950,"Yes, I will",passed,failed,Democrat,Both Democrats and Republicans,Keep,Republican,,Not very strong,NA,4,0.53465724666085,Republican,1,21,80,79,21,0.193184830229952,-0.118062476115481,-0.396432524792243,-0.736456443847824,16,19,-1.58569247433107,Yes,7,0.482476139550158,8,-0.799024492057357,4,0.148858679035552,25,-0.869868570300032,26,1.61825725066224,1,-0.639819685975378,14,1.98407777003744,44,Woman,,Small town,Small-town,,4,2-year college degree,White,"Hispanic, Latino, or Spanish origin",,"$50,000 to $59,999",63,68,78,80,4,3,4,3,4,3,2,2,3,2,2,3,4,4,3,3,2,2,3,4,2,3,4,4,4,4,4,3,3,2,2,2,1,3,2,1,3,3,2,3,2,3,2,1,2,2,2,1,2,2,22,11,14,18,21,7,0,4,3,3,4,-1
221,R_7VOC208SIyuLLvH,P272,24/10/2025 16:26,1809,"Yes, I will",passed,passed,Republican,Democrats,Donate,Republican,,Strong,NA,4,0.53465724666085,Republican,2,58,91,51,94,-0.671016130868008,-0.399292514485374,-0.297606280532507,-0.495234514843902,100,29,0.13137277766987,Yes,7,0.482476139550158,9,-0.348912396342627,3,-1.11856664532429,31,-0.233223050980975,18,0.594119930359935,2,0.259549495254163,3,-0.218362775232701,79,Man,,Small town,Rural,,4,2-year college degree,White,American Indian or Alaska Native,,"$70,000 to $79,999",73,63,62,90,2,1,4,4,1,2,1,4,5,2,5,4,5,4,3,2,2,3,3,4,3,4,3,1,3,2,4,2,2,1,1,2,2,2,2,1,1,2,2,2,2,3,1,0,0,1,1,0,0,0,12,6,8,10,11,14,6,2,6,6,2,4
222,R_6gFpkWcfen9DAPL,P228,24/10/2025 16:29,1094,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,1,-2.04036765482465,Republican,2,68,86,15,15,-1.16959360842452,-1.13344905667813,0.453473175841486,-0.737693479381178,100,35,1.16161192887043,Yes,7,0.482476139550158,11,0.551311795086835,4,0.148858679035552,38,0.509530054891259,3,-1.32613754520688,0,-1.53918886720492,2,-0.418584642984532,69,Woman,,Suburb,Suburb,,3,Postgraduate degree,White,NA,,"$150,000 or more",85,89,100,100,1,1,1,5,1,1,1,5,5,5,5,5,5,4,2,1,3,4,2,2,2,4,2,2,2,2,2,2,1,1,1,4,4,0,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,9,12,14,17,14,3,5,6,6,5,1
223,R_5hTo4Kv93bc8Is1,P163,24/10/2025 16:29,1599,"Yes, I will",passed,passed,Republican,Democrats,Donate,Republican,,Strong,NA,4,0.53465724666085,Republican,2,20,85,70,90,0.392615821252558,0.746948363666051,-0.811502750683134,-0.459360484376652,100,34,0.989905403670338,Yes,7,0.482476139550158,12,1.00142389080157,4,0.148858679035552,26,-0.763760983746856,13,-0.0459658948290045,3,1.1589186764837,5,0.182080960270961,27,Man,,Suburb,Suburb,,3,4-year college degree,White,NA,,"$100,000 to $149,999",70,40,65,95,1,1,2,5,1,1,1,5,5,4,5,5,5,5,2,1,3,4,4,2,4,4,4,2,2,4,4,4,3,1,3,4,3,1,4,4,3,1,0,1,0,0,1,0,1,2,0,0,1,0,12,6,8,10,11,23,7,8,8,8,8,0
224,R_1BwEqiZeUWejaA9,P09,24/10/2025 16:33,2084,"Yes, I will",passed,passed,Republican,Democrats,Keep,Republican,,Strong,NA,2,-1.18202602099615,Republican,2,2,95,50,80,1.32329377935805,1.32098472672005,-2.86708863128564,-0.677078738246859,85,25,-0.555453323130504,Yes,7,0.482476139550158,11,0.551311795086835,4,0.148858679035552,31,-0.233223050980975,10,-0.430017389942368,2,0.259549495254163,0,-0.819028378488194,71,Man,,Suburb,Rural,,4,4-year college degree,White,NA,,"$20,000 to $29,999",3,3,76,90,2,1,4,4,3,3,2,4,5,2,3,3,4,4,2,1,3,4,4,3,4,2,3,2,4,2,2,3,1,1,1,3,3,0,0,3,0,0,1,1,4,1,0,0,0,0,0,0,0,0,12,6,8,10,11,5,0,1,4,4,1,3
